,sale_id,customer_id,product_id,product_name,category,price,quantity,sale_date,total_value,age,gender,region,segment,churn,tenure_months,last_purchase_date,feedback_text,sentiment
741,S000742,CUST00216,P003,Office Chair,Furniture,8000,2,2021-05-21,16000,52,Female,East,Small Business,0,59,2023-05-21,Excellent customer service.,Positive
742,S000743,CUST01801,P008,Headphones,Electronics,3000,2,2022-08-06,6000,32,Male,West,Corporate,0,21,2023-11-17,Excellent customer service.,Positive
743,S000744,CUST00781,P007,Pen Pack,Office Supplies,50,1,2023-12-25,50,51,Female,West,Consumer,0,58,2023-04-19,Excellent customer service.,Positive
744,S000745,CUST01016,P001,Laptop,Electronics,70000,5,2021-01-29,350000,53,Female,West,Corporate,0,49,2023-08-04,Excellent customer service.,Positive
745,S000746,CUST00176,P006,Notebook,Office Supplies,100,1,2022-08-25,100,21,Female,North,Corporate,0,46,2023-07-25,Too expensive for the features offered.,Negative
746,S000747,CUST01685,P006,Notebook,Office Supplies,100,2,2021-06-09,200,47,Male,South,Corporate,1,44,2023-09-28,Highly recommend to others.,Positive
747,S000748,CUST01164,P004,Desk,Furniture,12000,3,2022-09-09,36000,22,Male,West,Small Business,1,55,2023-09-10,Product quality could be better.,Neutral
748,S000749,CUST00575,P007,Pen Pack,Office Supplies,50,4,2021-12-16,200,58,Male,East,Corporate,0,55,2023-06-20,Highly recommend to others.,Positive
749,S000750,CUST01467,P005,Printer,Electronics,15000,4,2020-06-20,60000,42,Female,South,Consumer,1,14,2023-02-25,Easy to use and reliable.,Neutral
750,S000751,CUST01156,P008,Headphones,Electronics,3000,2,2021-08-05,6000,44,Male,West,Corporate,0,41,2023-12-09,"Met expectations, nothing special.",Neutral
751,S000752,CUST00829,P002,Smartphone,Electronics,25000,3,2022-11-24,75000,38,Female,East,Corporate,1,1,2023-03-30,Easy to use and reliable.,Neutral
752,S000753,CUST00011,P007,Pen Pack,Office Supplies,50,1,2023-06-04,50,46,Male,South,Corporate,1,1,2023-06-10,"Worth the price, happy with the purchase.",Positive
753,S000754,CUST00404,P008,Headphones,Electronics,3000,4,2021-03-23,12000,39,Female,East,Consumer,0,28,2023-01-16,Easy to use and reliable.,Neutral
754,S000755,CUST01559,P001,Laptop,Electronics,70000,3,2021-06-16,210000,44,Male,North,Corporate,0,4,2023-10-30,Easy to use and reliable.,Neutral
755,S000756,CUST00909,P005,Printer,Electronics,15000,5,2023-12-16,75000,51,Male,West,Corporate,1,18,2023-11-11,Excellent customer service.,Positive
756,S000757,CUST00498,P007,Pen Pack,Office Supplies,50,1,2022-09-12,50,38,Female,East,Small Business,0,51,2023-04-13,"Delivery was late, not happy.",Positive
757,S000758,CUST01226,P007,Pen Pack,Office Supplies,50,4,2022-12-05,200,44,Male,West,Small Business,0,28,2023-05-12,"Met expectations, nothing special.",Neutral
758,S000759,CUST01809,P003,Office Chair,Furniture,8000,3,2022-06-13,24000,58,Female,North,Consumer,0,15,2023-02-26,"Great product, very satisfied.",Positive
759,S000760,CUST00755,P003,Office Chair,Furniture,8000,4,2021-02-09,32000,55,Male,South,Consumer,0,34,2023-11-08,Highly recommend to others.,Positive
760,S000761,CUST01197,P006,Notebook,Office Supplies,100,5,2021-04-26,500,59,Female,North,Corporate,0,32,2023-10-12,Highly recommend to others.,Positive
761,S000762,CUST01421,P004,Desk,Furniture,12000,3,2022-07-09,36000,20,Female,East,Corporate,0,27,2023-08-09,Easy to use and reliable.,Neutral
762,S000763,CUST00277,P002,Smartphone,Electronics,25000,3,2020-01-17,75000,23,Female,South,Small Business,1,37,2023-10-19,"Met expectations, nothing special.",Neutral
763,S000764,CUST00964,P009,Monitor,Electronics,12000,2,2022-12-09,24000,43,Male,East,Small Business,0,39,2023-09-20,Highly recommend to others.,Positive
764,S000765,CUST01639,P006,Notebook,Office Supplies,100,3,2021-04-18,300,51,Female,West,Corporate,0,23,2023-03-10,"Terrible experience, will not buy again.",Negative
765,S000766,CUST01597,P006,Notebook,Office Supplies,100,3,2020-11-19,300,28,Female,North,Corporate,0,15,2023-08-16,"Terrible experience, will not buy again.",Negative
766,S000767,CUST01129,P007,Pen Pack,Office Supplies,50,2,2022-02-20,100,64,Male,West,Consumer,0,2,2023-09-15,Easy to use and reliable.,Neutral
767,S000768,CUST01520,P008,Headphones,Electronics,3000,4,2020-10-26,12000,40,Female,West,Corporate,0,31,2023-12-12,Highly recommend to others.,Positive
768,S000769,CUST01660,P003,Office Chair,Furniture,8000,2,2020-12-06,16000,59,Male,East,Corporate,0,6,2023-11-09,Excellent customer service.,Positive
769,S000770,CUST01406,P004,Desk,Furniture,12000,5,2021-03-30,60000,19,Male,East,Corporate,0,18,2023-06-07,Too expensive for the features offered.,Negative
770,S000771,CUST01282,P001,Laptop,Electronics,70000,1,2021-07-14,70000,55,Female,West,Corporate,0,33,2023-10-22,Highly recommend to others.,Positive
771,S000772,CUST00513,P007,Pen Pack,Office Supplies,50,5,2023-05-22,250,31,Male,West,Small Business,1,57,2023-02-06,Excellent customer service.,Positive
772,S000773,CUST00801,P008,Headphones,Electronics,3000,1,2021-11-01,3000,43,Male,East,Small Business,0,9,2023-11-29,Easy to use and reliable.,Neutral
773,S000774,CUST01364,P002,Smartphone,Electronics,25000,4,2023-01-02,100000,35,Male,East,Corporate,0,7,2023-09-14,"Great product, very satisfied.",Positive
774,S000775,CUST00901,P007,Pen Pack,Office Supplies,50,1,2023-11-10,50,19,Male,North,Corporate,0,49,2023-05-06,Highly recommend to others.,Positive
775,S000776,CUST00162,P006,Notebook,Office Supplies,100,4,2023-06-13,400,40,Female,West,Small Business,0,15,2023-05-26,"Terrible experience, will not buy again.",Negative
776,S000777,CUST00968,P004,Desk,Furniture,12000,1,2020-12-08,12000,25,Female,South,Corporate,0,24,2023-11-12,Highly recommend to others.,Positive
777,S000778,CUST01450,P005,Printer,Electronics,15000,3,2023-07-18,45000,39,Male,West,Small Business,0,55,2023-07-07,Excellent customer service.,Positive
778,S000779,CUST01366,P005,Printer,Electronics,15000,3,2023-06-17,45000,33,Male,West,Consumer,0,1,2023-03-09,"Worth the price, happy with the purchase.",Positive
779,S000780,CUST01239,P001,Laptop,Electronics,70000,3,2023-10-18,210000,64,Male,South,Corporate,1,43,2023-10-28,"Terrible experience, will not buy again.",Negative
780,S000781,CUST00896,P002,Smartphone,Electronics,25000,3,2023-02-26,75000,46,Male,East,Corporate,0,38,2023-08-02,"Met expectations, nothing special.",Neutral
781,S000782,CUST01568,P010,Projector,Electronics,45000,5,2023-07-23,225000,26,Male,East,Corporate,1,7,2023-07-17,"Delivery was late, not happy.",Positive
782,S000783,CUST01688,P002,Smartphone,Electronics,25000,5,2020-05-26,125000,30,Male,West,Small Business,0,43,2023-05-31,"Terrible experience, will not buy again.",Negative
783,S000784,CUST01319,P003,Office Chair,Furniture,8000,2,2020-06-05,16000,31,Male,West,Consumer,0,17,2023-11-22,"Terrible experience, will not buy again.",Negative
784,S000785,CUST00250,P005,Printer,Electronics,15000,5,2023-09-20,75000,56,Male,South,Corporate,0,40,2023-11-09,"Met expectations, nothing special.",Neutral
785,S000786,CUST01547,P001,Laptop,Electronics,70000,5,2021-02-23,350000,50,Female,West,Small Business,1,17,2023-10-13,Product quality could be better.,Neutral
786,S000787,CUST00243,P002,Smartphone,Electronics,25000,5,2022-02-18,125000,55,Female,East,Consumer,0,15,2023-05-25,"Great product, very satisfied.",Positive
787,S000788,CUST00790,P006,Notebook,Office Supplies,100,1,2022-03-25,100,29,Male,West,Corporate,0,19,2023-06-13,Too expensive for the features offered.,Negative
788,S000789,CUST00559,P005,Printer,Electronics,15000,3,2023-11-05,45000,40,Male,North,Corporate,0,7,2023-06-05,"Great product, very satisfied.",Positive
789,S000790,CUST01435,P007,Pen Pack,Office Supplies,50,4,2023-05-23,200,50,Female,West,Consumer,0,50,2023-11-28,Excellent customer service.,Positive
790,S000791,CUST01429,P005,Printer,Electronics,15000,5,2021-05-09,75000,48,Male,South,Consumer,0,43,2023-02-01,Too expensive for the features offered.,Negative
791,S000792,CUST01493,P007,Pen Pack,Office Supplies,50,1,2020-03-31,50,42,Male,South,Corporate,0,21,2023-06-03,Highly recommend to others.,Positive
792,S000793,CUST01983,P007,Pen Pack,Office Supplies,50,4,2023-08-09,200,43,Female,West,Corporate,0,21,2023-03-22,Too expensive for the features offered.,Negative
793,S000794,CUST01484,P008,Headphones,Electronics,3000,1,2023-03-13,3000,60,Female,West,Consumer,0,21,2023-11-21,"Terrible experience, will not buy again.",Negative
794,S000795,CUST01849,P008,Headphones,Electronics,3000,1,2020-12-28,3000,41,Male,South,Corporate,1,56,2023-09-22,Highly recommend to others.,Positive
795,S000796,CUST00476,P006,Notebook,Office Supplies,100,4,2021-04-30,400,26,Male,North,Small Business,0,39,2023-03-31,Too expensive for the features offered.,Negative
796,S000797,CUST00913,P001,Laptop,Electronics,70000,4,2021-06-07,280000,43,Female,West,Small Business,1,7,2023-09-08,Product quality could be better.,Neutral
797,S000798,CUST01643,P007,Pen Pack,Office Supplies,50,3,2020-05-05,150,58,Male,West,Small Business,0,37,2023-12-23,Excellent customer service.,Positive
798,S000799,CUST01076,P003,Office Chair,Furniture,8000,4,2021-11-26,32000,52,Female,North,Small Business,0,5,2023-06-02,Excellent customer service.,Positive
799,S000800,CUST01024,P003,Office Chair,Furniture,8000,2,2021-06-20,16000,34,Female,East,Corporate,0,23,2023-10-28,"Worth the price, happy with the purchase.",Positive
800,S000801,CUST00798,P004,Desk,Furniture,12000,1,2023-03-28,12000,60,Male,East,Corporate,0,52,2023-02-23,"Terrible experience, will not buy again.",Negative
801,S000802,CUST00014,P009,Monitor,Electronics,12000,4,2021-09-05,48000,55,Male,East,Small Business,1,38,2023-03-16,Easy to use and reliable.,Neutral
802,S000803,CUST00678,P004,Desk,Furniture,12000,5,2023-03-18,60000,34,Female,West,Small Business,1,16,2023-08-12,Too expensive for the features offered.,Negative
803,S000804,CUST00587,P004,Desk,Furniture,12000,5,2020-08-29,60000,21,Male,North,Corporate,0,6,2023-02-24,Easy to use and reliable.,Neutral
804,S000805,CUST00870,P003,Office Chair,Furniture,8000,3,2022-03-28,24000,57,Male,West,Consumer,0,39,2023-07-29,"Terrible experience, will not buy again.",Negative
805,S000806,CUST00204,P004,Desk,Furniture,12000,4,2020-05-15,48000,59,Female,North,Corporate,1,5,2023-07-24,"Met expectations, nothing special.",Neutral
806,S000807,CUST01136,P007,Pen Pack,Office Supplies,50,2,2023-09-11,100,51,Female,West,Small Business,1,28,2023-12-03,Easy to use and reliable.,Neutral
807,S000808,CUST00713,P010,Projector,Electronics,45000,3,2023-07-13,135000,42,Male,South,Small Business,0,28,2023-01-23,Excellent customer service.,Positive
808,S000809,CUST01428,P004,Desk,Furniture,12000,3,2021-03-16,36000,22,Male,East,Consumer,0,55,2023-11-23,"Great product, very satisfied.",Positive
809,S000810,CUST01314,P007,Pen Pack,Office Supplies,50,5,2021-12-23,250,37,Female,South,Consumer,1,20,2023-08-18,"Great product, very satisfied.",Positive
810,S000811,CUST01054,P002,Smartphone,Electronics,25000,2,2020-08-20,50000,58,Male,South,Small Business,0,28,2023-11-13,Excellent customer service.,Positive
811,S000812,CUST01069,P007,Pen Pack,Office Supplies,50,5,2020-12-14,250,57,Male,North,Consumer,0,4,2023-01-11,Too expensive for the features offered.,Negative
812,S000813,CUST01312,P005,Printer,Electronics,15000,4,2020-01-24,60000,19,Female,West,Small Business,0,59,2023-12-03,Highly recommend to others.,Positive
813,S000814,CUST00939,P006,Notebook,Office Supplies,100,5,2023-02-18,500,48,Female,East,Consumer,0,22,2023-10-19,"Great product, very satisfied.",Positive
814,S000815,CUST01689,P002,Smartphone,Electronics,25000,3,2022-03-10,75000,57,Female,East,Small Business,0,28,2023-06-27,"Terrible experience, will not buy again.",Negative
815,S000816,CUST01020,P001,Laptop,Electronics,70000,1,2022-12-15,70000,49,Male,North,Small Business,0,9,2023-08-23,"Terrible experience, will not buy again.",Negative
816,S000817,CUST00586,P004,Desk,Furniture,12000,4,2022-02-26,48000,61,Male,South,Corporate,0,19,2023-09-23,"Great product, very satisfied.",Positive
817,S000818,CUST01422,P003,Office Chair,Furniture,8000,3,2023-05-07,24000,43,Male,West,Small Business,0,55,2023-05-24,"Delivery was late, not happy.",Positive
818,S000819,CUST01935,P002,Smartphone,Electronics,25000,3,2022-10-08,75000,38,Male,South,Corporate,0,45,2023-09-09,Excellent customer service.,Positive
819,S000820,CUST01905,P008,Headphones,Electronics,3000,4,2020-07-26,12000,64,Male,North,Corporate,0,24,2023-10-27,Excellent customer service.,Positive
820,S000821,CUST00291,P009,Monitor,Electronics,12000,5,2020-06-03,60000,37,Male,South,Small Business,0,27,2023-08-21,Product quality could be better.,Neutral
821,S000822,CUST01539,P002,Smartphone,Electronics,25000,3,2022-03-30,75000,31,Male,North,Consumer,0,2,2023-12-23,Highly recommend to others.,Positive
822,S000823,CUST00734,P008,Headphones,Electronics,3000,1,2023-03-24,3000,41,Male,East,Small Business,0,3,2023-06-13,"Worth the price, happy with the purchase.",Positive
823,S000824,CUST01425,P004,Desk,Furniture,12000,4,2020-01-29,48000,62,Male,North,Corporate,0,37,2023-01-28,Product quality could be better.,Neutral
824,S000825,CUST01207,P008,Headphones,Electronics,3000,5,2022-10-28,15000,39,Male,East,Corporate,0,39,2023-04-02,Product quality could be better.,Neutral
825,S000826,CUST00563,P004,Desk,Furniture,12000,4,2023-07-21,48000,54,Male,East,Small Business,0,18,2023-07-14,Highly recommend to others.,Positive
826,S000827,CUST00838,P003,Office Chair,Furniture,8000,4,2022-09-04,32000,31,Female,South,Consumer,1,8,2023-09-14,Excellent customer service.,Positive
827,S000828,CUST01583,P010,Projector,Electronics,45000,1,2023-12-20,45000,59,Female,South,Corporate,0,2,2023-11-30,Too expensive for the features offered.,Negative
828,S000829,CUST00319,P003,Office Chair,Furniture,8000,1,2020-05-31,8000,43,Female,East,Consumer,0,58,2023-06-10,"Worth the price, happy with the purchase.",Positive
829,S000830,CUST00059,P008,Headphones,Electronics,3000,1,2021-10-09,3000,40,Male,South,Corporate,0,36,2023-04-18,Easy to use and reliable.,Neutral
830,S000831,CUST01377,P010,Projector,Electronics,45000,2,2023-03-04,90000,28,Male,North,Corporate,0,15,2023-03-18,Excellent customer service.,Positive
831,S000832,CUST00109,P002,Smartphone,Electronics,25000,4,2021-05-29,100000,39,Male,East,Consumer,1,47,2023-11-29,Product quality could be better.,Neutral
832,S000833,CUST00591,P008,Headphones,Electronics,3000,3,2021-12-07,9000,24,Female,South,Consumer,0,44,2023-10-23,"Met expectations, nothing special.",Neutral
833,S000834,CUST01086,P006,Notebook,Office Supplies,100,3,2023-09-09,300,20,Male,North,Corporate,0,21,2023-04-16,"Delivery was late, not happy.",Positive
834,S000835,CUST01900,P007,Pen Pack,Office Supplies,50,2,2021-04-14,100,21,Male,West,Small Business,0,57,2023-10-24,Highly recommend to others.,Positive
835,S000836,CUST00366,P003,Office Chair,Furniture,8000,1,2021-06-11,8000,42,Male,West,Corporate,0,10,2023-04-19,Product quality could be better.,Neutral
836,S000837,CUST01816,P010,Projector,Electronics,45000,2,2022-03-11,90000,59,Female,West,Consumer,0,24,2023-03-24,"Worth the price, happy with the purchase.",Positive
837,S000838,CUST00284,P008,Headphones,Electronics,3000,2,2021-07-26,6000,57,Female,North,Corporate,0,57,2023-11-21,Excellent customer service.,Positive
838,S000839,CUST00253,P007,Pen Pack,Office Supplies,50,5,2022-08-30,250,35,Female,North,Corporate,0,41,2023-12-31,Easy to use and reliable.,Neutral
839,S000840,CUST00252,P008,Headphones,Electronics,3000,5,2020-10-05,15000,33,Female,North,Consumer,0,16,2023-06-01,"Met expectations, nothing special.",Neutral
840,S000841,CUST01677,P005,Printer,Electronics,15000,2,2023-05-25,30000,19,Male,East,Consumer,1,2,2023-10-20,"Worth the price, happy with the purchase.",Positive
841,S000842,CUST01354,P004,Desk,Furniture,12000,1,2022-12-29,12000,45,Male,West,Corporate,1,41,2023-06-21,"Delivery was late, not happy.",Positive
842,S000843,CUST01046,P003,Office Chair,Furniture,8000,1,2022-02-11,8000,60,Male,West,Corporate,0,56,2023-12-17,Easy to use and reliable.,Neutral
843,S000844,CUST01165,P003,Office Chair,Furniture,8000,2,2023-12-24,16000,20,Female,North,Small Business,0,21,2023-10-26,Excellent customer service.,Positive
844,S000845,CUST01387,P007,Pen Pack,Office Supplies,50,3,2023-12-19,150,22,Female,North,Consumer,1,1,2023-01-14,"Terrible experience, will not buy again.",Negative
845,S000846,CUST01604,P005,Printer,Electronics,15000,5,2021-03-27,75000,56,Female,North,Corporate,0,48,2023-06-12,Too expensive for the features offered.,Negative
846,S000847,CUST00680,P007,Pen Pack,Office Supplies,50,2,2020-05-05,100,39,Female,East,Small Business,1,25,2023-05-21,"Worth the price, happy with the purchase.",Positive
847,S000848,CUST01728,P004,Desk,Furniture,12000,1,2022-07-06,12000,49,Female,West,Corporate,0,25,2023-06-13,Product quality could be better.,Neutral
848,S000849,CUST01566,P006,Notebook,Office Supplies,100,3,2020-09-30,300,45,Male,West,Consumer,0,33,2023-12-19,"Terrible experience, will not buy again.",Negative
849,S000850,CUST00909,P002,Smartphone,Electronics,25000,5,2020-04-08,125000,51,Male,West,Corporate,1,18,2023-11-11,"Terrible experience, will not buy again.",Negative
850,S000851,CUST01433,P010,Projector,Electronics,45000,5,2020-10-17,225000,31,Male,North,Small Business,1,2,2023-10-21,"Terrible experience, will not buy again.",Negative
851,S000852,CUST01552,P002,Smartphone,Electronics,25000,2,2022-10-11,50000,64,Female,West,Small Business,0,51,2023-11-14,"Worth the price, happy with the purchase.",Positive
852,S000853,CUST01643,P004,Desk,Furniture,12000,1,2021-05-03,12000,58,Male,West,Small Business,0,37,2023-12-23,"Great product, very satisfied.",Positive
